time_ms,acc_x_g,acc_y_g,acc_z_g,pitch_deg,roll_deg,gyr_x_dps,gyr_y_dps,gyr_z_dps,label,source_file
1518689,-0.862,0.388,-0.448,59.54,139.37,68.398,-1.755,46.455,trunkrotation,trunkRotation_session2.xlsx
1518900,-0.835,0.19,-0.612,55.23,163.81,-38.231,2.487,-34.5,trunkrotation,trunkRotation_session2.xlsx
1519145,-0.947,0.142,-0.75,55.37,170.45,-148.056,-46.204,-176.689,trunkrotation,trunkRotation_session2.xlsx
1519299,-0.704,0.134,-0.783,40.68,171.53,-195.694,-75.76,-148.041,trunkrotation,trunkRotation_session2.xlsx
1519453,-0.645,0.197,-0.86,33.59,169.14,-208.054,-41.321,-128.952,trunkrotation,trunkRotation_session2.xlsx
1519672,-0.604,-0.127,-0.821,33.74,-172.44,-174.492,-52.933,-166.466,trunkrotation,trunkRotation_session2.xlsx
1519832,-0.616,-0.366,-0.764,35.06,-156.68,-83.061,-42.686,-110.245,trunkrotation,trunkRotation_session2.xlsx
1520007,-0.52,-0.545,-0.631,31.46,-139.84,-20.47,-23.254,-18.997,trunkrotation,trunkRotation_session2.xlsx
1520180,-0.661,-0.446,-0.553,44.1,-141.73,24.986,7.164,39.589,trunkrotation,trunkRotation_session2.xlsx
1520337,-0.511,-0.596,-0.629,29.91,-136.8,61.623,31.151,75.172,trunkrotation,trunkRotation_session2.xlsx
1520584,-0.771,0.073,-0.941,35.66,176.61,134.3,59.12,146.019,trunkrotation,trunkRotation_session2.xlsx
1520739,-0.769,0.18,-0.85,40.4,169.92,168.007,14.885,146.896,trunkrotation,trunkRotation_session2.xlsx
1521027,-0.757,0.356,-0.683,45.8,154.15,164.337,4.44,148.14,trunkrotation,trunkRotation_session2.xlsx
1521180,-0.775,0.19,-0.501,57.82,160.0,110.146,4.616,99.716,trunkrotation,trunkRotation_session2.xlsx
1521330,-0.95,0.302,-0.498,64.21,149.5,32.211,7.057,11.459,trunkrotation,trunkRotation_session2.xlsx
1521545,-0.777,0.178,-0.606,52.84,164.61,-48.576,-9.491,-51.163,trunkrotation,trunkRotation_session2.xlsx
1521713,-0.811,0.115,-0.604,55.13,169.97,-142.25,12.825,-116.058,trunkrotation,trunkRotation_session2.xlsx
1521881,-0.758,0.077,-0.669,49.41,174.03,-149.704,-28.786,-156.96,trunkrotation,trunkRotation_session2.xlsx
1522071,-0.707,0.165,-0.721,43.7,168.34,-141.19,-55.161,-104.019,trunkrotation,trunkRotation_session2.xlsx
1522351,-0.705,0.101,-0.979,29.74,175.75,-171.219,48.706,-117.5,trunkrotation,trunkRotation_session2.xlsx
1522507,-0.564,-0.065,-0.712,37.02,-175.28,-80.078,-20.477,-97.061,trunkrotation,trunkRotation_session2.xlsx
1522667,-0.679,-0.247,-0.685,43.19,-161.7,-29.228,-12.329,-45.57,trunkrotation,trunkRotation_session2.xlsx
1522966,-0.768,-0.297,-0.657,48.37,-157.17,70.9,-5.318,48.035,trunkrotation,trunkRotation_session2.xlsx
1523120,-0.637,-0.138,-0.762,38.23,-170.89,120.766,-4.326,105.881,trunkrotation,trunkRotation_session2.xlsx
1523288,-0.812,0.252,-0.566,55.4,157.06,128.601,4.921,92.865,trunkrotation,trunkRotation_session2.xlsx
1523446,-0.88,-0.03,-0.64,57.16,-177.55,128.342,-23.163,90.24,trunkrotation,trunkRotation_session2.xlsx
1523624,-0.757,0.174,-0.645,49.94,166.02,143.036,-12.794,85.266,trunkrotation,trunkRotation_session2.xlsx
1523778,-0.789,0.257,-0.584,53.37,157.35,123.734,-10.117,52.917,trunkrotation,trunkRotation_session2.xlsx
1523958,-0.828,0.111,-0.523,60.09,168.59,122.002,-0.237,78.316,trunkrotation,trunkRotation_session2.xlsx
1524112,-0.861,0.26,-0.47,61.82,151.73,96.741,-14.481,59.464,trunkrotation,trunkRotation_session2.xlsx
1524267,-0.86,0.137,-0.444,65.15,163.31,60.265,-12.154,30.647,trunkrotation,trunkRotation_session2.xlsx
1524431,-0.869,0.167,-0.403,67.01,157.97,36.4,-7.515,26.924,trunkrotation,trunkRotation_session2.xlsx
1524681,-0.939,0.239,-0.491,65.04,154.87,-13.664,-2.625,-14.801,trunkrotation,trunkRotation_session2.xlsx
1524899,-0.912,0.186,-0.422,67.56,156.75,-60.539,7.53,-37.003,trunkrotation,trunkRotation_session2.xlsx
1525103,-0.869,0.158,-0.493,62.84,162.92,-105.24,9.377,-73.296,trunkrotation,trunkRotation_session2.xlsx
1525269,-0.759,0.106,-0.513,57.5,168.87,-131.92,5.089,-82.947,trunkrotation,trunkRotation_session2.xlsx
1525456,-0.879,0.162,-0.733,52.0,168.8,-163.017,6.805,-83.069,trunkrotation,trunkRotation_session2.xlsx
1525622,-0.787,0.074,-0.621,53.37,173.73,-134.567,-3.914,-79.674,trunkrotation,trunkRotation_session2.xlsx
1525836,-0.877,0.126,-0.6,58.5,168.92,-121.246,-7.118,-104.408,trunkrotation,trunkRotation_session2.xlsx
1526006,-0.787,0.09,-0.591,54.78,171.85,-83.069,-23.415,-98.198,trunkrotation,trunkRotation_session2.xlsx
1526179,-0.747,-0.255,-0.557,52.61,-156.46,-81.268,-12.161,-51.468,trunkrotation,trunkRotation_session2.xlsx
1526361,-0.836,-0.363,-0.549,55.14,-147.44,-36.751,-0.16,-14.832,trunkrotation,trunkRotation_session2.xlsx
1526592,-0.66,-0.348,-0.582,45.17,-150.22,74.379,25.909,77.24,trunkrotation,trunkRotation_session2.xlsx
1526813,-0.841,0.012,-0.708,51.79,179.12,117.203,12.192,99.556,trunkrotation,trunkRotation_session2.xlsx
1527056,-0.682,0.093,-0.614,48.38,172.0,148.926,-25.497,106.377,trunkrotation,trunkRotation_session2.xlsx
1527234,-0.759,0.195,-0.632,50.43,163.98,158.691,-4.242,81.024,trunkrotation,trunkRotation_session2.xlsx
1527409,-0.818,0.243,-0.631,52.89,160.25,137.047,-6.813,89.851,trunkrotation,trunkRotation_session2.xlsx
1527620,-0.844,0.25,-0.54,58.17,156.14,108.452,-25.833,72.044,trunkrotation,trunkRotation_session2.xlsx
1527776,-0.865,0.31,-0.394,63.83,142.1,82.207,-18.15,52.124,trunkrotation,trunkRotation_session2.xlsx
1527961,-0.855,0.31,-0.384,63.79,141.37,28.046,-3.876,12.901,trunkrotation,trunkRotation_session2.xlsx
1528126,-0.862,0.288,-0.407,63.8,145.16,-23.117,21.027,-28.748,trunkrotation,trunkRotation_session2.xlsx
1528280,-0.538,0.115,-0.758,33.19,172.34,-140.61,126.48,-128.746,trunkrotation,trunkRotation_session2.xlsx
1528456,-0.696,0.086,-0.719,43.65,173.86,-37.56,73.616,-27.542,trunkrotation,trunkRotation_session2.xlsx
1528613,-0.602,-0.022,-0.82,33.88,-178.7,-52.75,11.009,-130.707,trunkrotation,trunkRotation_session2.xlsx
1528769,-0.661,0.059,-0.855,35.09,176.68,-97.168,-13.794,-185.677,trunkrotation,trunkRotation_session2.xlsx
1528974,-0.419,-0.026,-0.923,20.19,-178.73,-60.272,16.792,-78.979,trunkrotation,trunkRotation_session2.xlsx
1529161,-0.355,-0.084,-0.922,17.18,-175.88,-15.8,38.17,-73.593,trunkrotation,trunkRotation_session2.xlsx
1529336,-0.197,-0.052,-0.953,8.92,-177.62,2.838,8.72,-39.589,trunkrotation,trunkRotation_session2.xlsx
1529492,-0.215,-0.088,-0.934,10.18,-175.83,10.361,3.593,18.394,trunkrotation,trunkRotation_session2.xlsx
1529651,-0.322,-0.129,-0.959,14.28,-174.23,7.378,-7.927,36.98,trunkrotation,trunkRotation_session2.xlsx
1529808,-0.279,-0.124,-0.949,12.67,-174.34,19.554,-9.651,55.725,trunkrotation,trunkRotation_session2.xlsx
1529964,-0.312,-0.079,-0.92,15.17,-176.11,46.959,-9.758,99.358,trunkrotation,trunkRotation_session2.xlsx
1530120,-0.495,-0.086,-0.952,22.33,-176.07,53.574,-19.669,140.205,trunkrotation,trunkRotation_session2.xlsx
1530280,-0.567,-0.089,-0.794,33.16,-174.44,88.196,-24.292,107.14,trunkrotation,trunkRotation_session2.xlsx
1530443,-0.651,-0.132,-0.748,39.68,-171.11,64.072,-0.023,77.209,trunkrotation,trunkRotation_session2.xlsx
1530597,-0.709,-0.095,-0.767,41.84,-173.8,24.223,9.644,61.676,trunkrotation,trunkRotation_session2.xlsx
1530754,-0.703,-0.089,-0.705,44.74,-173.54,12.741,-9.552,42.419,trunkrotation,trunkRotation_session2.xlsx
1530933,-0.679,-0.046,-0.702,43.76,-176.6,-3.54,-4.509,-3.906,trunkrotation,trunkRotation_session2.xlsx
1531099,-0.682,-0.054,-0.733,42.32,-176.25,-16.289,6.958,-24.681,trunkrotation,trunkRotation_session2.xlsx
1531258,-0.663,-0.12,-0.701,42.68,-171.2,-16.548,8.972,-43.64,trunkrotation,trunkRotation_session2.xlsx
1531441,-0.63,-0.178,-0.755,37.95,-168.2,-42.809,27.412,-104.416,trunkrotation,trunkRotation_session2.xlsx
1531622,-0.495,-0.088,-0.896,24.9,-175.47,-64.644,9.422,-106.667,trunkrotation,trunkRotation_session2.xlsx
1531793,-0.325,0.004,-0.973,13.9,179.84,-143.845,38.025,-139.526,trunkrotation,trunkRotation_session2.xlsx
1532043,-0.276,0.212,-0.954,12.31,170.43,-9.491,38.658,-84.076,trunkrotation,trunkRotation_session2.xlsx
1532210,-0.199,0.211,-0.951,8.92,170.42,-32.41,22.644,-50.438,trunkrotation,trunkRotation_session2.xlsx
1532368,-0.15,0.232,-0.935,6.99,169.06,9.247,5.463,-3.868,trunkrotation,trunkRotation_session2.xlsx
1532521,-0.143,0.206,-0.971,6.06,171.15,-1.503,-6.569,4.28,trunkrotation,trunkRotation_session2.xlsx
1532678,-0.183,0.191,-0.956,8.15,171.43,20.348,-6.195,30.266,trunkrotation,trunkRotation_session2.xlsx
1532869,-0.121,0.178,-0.989,4.82,172.84,33.951,-9.834,62.164,trunkrotation,trunkRotation_session2.xlsx
1533021,-0.179,0.13,-0.924,8.64,173.71,40.886,-16.182,121.452,trunkrotation,trunkRotation_session2.xlsx
1533176,-0.357,0.059,-0.988,14.45,177.63,71.671,-33.203,132.248,trunkrotation,trunkRotation_session2.xlsx
1533376,-0.43,-0.179,-0.843,23.61,-169.83,78.033,-7.431,94.666,trunkrotation,trunkRotation_session2.xlsx
1533532,-0.456,-0.232,-0.849,24.45,-166.97,49.988,-4.753,63.637,trunkrotation,trunkRotation_session2.xlsx
1533686,-0.494,-0.256,-0.873,25.32,-166.31,35.66,1.64,59.059,trunkrotation,trunkRotation_session2.xlsx
1533843,-0.555,-0.147,-0.735,35.04,-169.89,-3.014,-0.58,1.328,trunkrotation,trunkRotation_session2.xlsx
1534058,-0.522,-0.294,-0.95,23.12,-166.62,-66.254,29.053,-70.633,trunkrotation,trunkRotation_session2.xlsx
1534215,-0.833,-0.006,-0.925,39.8,-179.7,-5.02,-86.876,-88.982,trunkrotation,trunkRotation_session2.xlsx
1534388,-0.582,0.04,-0.664,40.51,176.85,-14.542,-152.191,-134.758,trunkrotation,trunkRotation_session2.xlsx
1534545,-0.368,-0.524,-0.742,20.61,-146.62,-13.611,-79.926,-139.61,trunkrotation,trunkRotation_session2.xlsx
1534702,-0.317,-0.943,-0.488,13.59,-112.5,83.237,-3.113,-57.175,trunkrotation,trunkRotation_session2.xlsx
1534857,-0.478,-0.85,-0.138,25.94,-97.77,207.298,-27.939,8.331,trunkrotation,trunkRotation_session2.xlsx
1535014,-0.561,-0.893,-0.596,25.05,-120.07,-201.775,249.992,63.37,trunkrotation,trunkRotation_session2.xlsx
1535173,-0.801,-0.521,0.327,55.37,-58.71,-49.019,-49.24,27.191,trunkrotation,trunkRotation_session2.xlsx
1535331,-0.641,-0.27,0.76,37.54,-17.58,-15.091,-101.273,7.828,trunkrotation,trunkRotation_session2.xlsx
1535516,-0.655,-0.386,0.682,40.08,-27.83,4.509,1.427,1.244,trunkrotation,trunkRotation_session2.xlsx
1535715,-0.66,-0.378,0.684,40.37,-27.19,3.944,0.526,1.251,trunkrotation,trunkRotation_session2.xlsx
1535877,-0.671,-0.342,0.697,41.01,-24.4,-7.965,-7.614,12.939,trunkrotation,trunkRotation_session2.xlsx
1536034,-0.666,-0.348,0.696,40.68,-24.78,3.342,0.984,1.167,trunkrotation,trunkRotation_session2.xlsx
1536191,-0.666,-0.345,0.693,40.84,-24.68,2.19,0.71,0.732,trunkrotation,trunkRotation_session2.xlsx
1536356,-0.668,-0.34,0.694,40.97,-24.31,2.548,0.725,0.771,trunkrotation,trunkRotation_session2.xlsx
1536513,-0.686,-0.338,0.683,42.42,-24.65,-10.628,-8.507,10.048,trunkrotation,trunkRotation_session2.xlsx
1536676,-0.672,-0.332,0.694,41.29,-23.8,1.152,0.404,0.343,trunkrotation,trunkRotation_session2.xlsx
1536837,-0.673,-0.327,0.696,41.39,-23.38,2.487,0.717,0.748,trunkrotation,trunkRotation_session2.xlsx
1537025,-0.675,-0.323,0.697,41.49,-23.07,3.059,0.71,0.755,trunkrotation,trunkRotation_session2.xlsx
1537178,-0.675,-0.32,0.698,41.49,-22.89,2.007,0.565,0.488,trunkrotation,trunkRotation_session2.xlsx
1537335,-0.677,-0.315,0.699,41.56,-22.49,1.991,0.526,0.534,trunkrotation,trunkRotation_session2.xlsx
1537492,-0.677,-0.314,0.699,41.6,-22.46,1.846,0.481,0.481,trunkrotation,trunkRotation_session2.xlsx
1537652,-0.677,-0.311,0.7,41.65,-22.19,1.846,0.473,0.511,trunkrotation,trunkRotation_session2.xlsx
1537809,-0.677,-0.307,0.703,41.55,-21.82,-5.92,-2.396,1.282,trunkrotation,trunkRotation_session2.xlsx
1537967,-0.68,-0.306,0.699,41.87,-21.9,1.221,0.488,0.504,trunkrotation,trunkRotation_session2.xlsx
1538120,-0.681,-0.304,0.7,41.92,-21.72,1.976,0.534,0.481,trunkrotation,trunkRotation_session2.xlsx
1538276,-0.68,-0.3,0.701,41.84,-21.42,1.625,0.465,0.42,trunkrotation,trunkRotation_session2.xlsx
1538442,-0.682,-0.298,0.703,41.91,-21.23,1.579,0.458,0.404,trunkrotation,trunkRotation_session2.xlsx
1538601,-0.682,-0.298,0.702,41.93,-21.27,1.556,0.443,0.42,trunkrotation,trunkRotation_session2.xlsx
5832328,-0.367,-0.428,-0.658,24.05,-148.34,-30.548,4.654,15.694,walkingincline,walkingIncline_session1.xlsx
5833016,-0.43,-0.313,-0.615,31.2,-154.33,14.198,-22.072,-10.88,walkingincline,walkingIncline_session1.xlsx
5835893,-0.581,-0.35,-0.739,34.42,-156.7,9.59,3.769,2.853,walkingincline,walkingIncline_session1.xlsx
5836582,-0.54,-0.366,-0.665,34.91,-152.76,-8.026,-8.041,1.74,walkingincline,walkingIncline_session1.xlsx
5837732,-0.596,-0.371,-0.741,34.82,-155.54,-29.694,-15.793,-14.839,walkingincline,walkingIncline_session1.xlsx
5838658,-0.667,-0.446,-0.706,38.72,-149.47,24.139,-4.745,-18.44,walkingincline,walkingIncline_session1.xlsx
5839294,-0.523,-0.401,-0.742,30.54,-153.76,-0.092,1.434,-1.389,walkingincline,walkingIncline_session1.xlsx
5839990,-0.536,-0.39,-0.754,30.99,-154.86,-0.877,-2.716,-0.923,walkingincline,walkingIncline_session1.xlsx
5840779,-0.55,-0.411,-0.812,29.26,-155.94,10.117,-11.841,-3.334,walkingincline,walkingIncline_session1.xlsx
5841432,-0.547,-0.374,-0.799,30.01,-157.51,-14.458,1.923,8.133,walkingincline,walkingIncline_session1.xlsx
5841834,-0.546,-0.352,-0.756,31.83,-157.26,1.03,-3.494,2.831,walkingincline,walkingIncline_session1.xlsx
5842484,-0.567,-0.35,-0.734,33.85,-156.58,3.281,-7.416,2.045,walkingincline,walkingIncline_session1.xlsx
5843065,-0.543,-0.384,-0.76,31.17,-155.44,2.357,1.617,2.182,walkingincline,walkingIncline_session1.xlsx
5843603,-0.554,-0.344,-0.749,32.67,-157.46,0.084,1.427,-1.503,walkingincline,walkingIncline_session1.xlsx
5843948,-0.552,-0.349,-0.732,33.14,-156.54,-0.046,1.175,-0.755,walkingincline,walkingIncline_session1.xlsx
5844525,-0.546,-0.338,-0.721,33.39,-156.8,1.953,3.204,-1.198,walkingincline,walkingIncline_session1.xlsx
5845077,-0.542,-0.343,-0.758,31.67,-157.86,0.618,0.732,0.114,walkingincline,walkingIncline_session1.xlsx
5845460,-0.536,-0.359,-0.774,30.54,-157.46,-0.313,-1.816,-0.137,walkingincline,walkingIncline_session1.xlsx
5846234,-0.548,-0.353,-0.727,33.09,-156.1,-2.495,-9.979,-0.229,walkingincline,walkingIncline_session1.xlsx
5846842,-0.539,-0.379,-0.745,31.59,-155.17,0.29,1.35,-2.38,walkingincline,walkingIncline_session1.xlsx
5847969,-0.533,-0.406,-0.768,30.08,-154.48,-2.235,-3.212,2.052,walkingincline,walkingIncline_session1.xlsx
5848930,-0.549,-0.368,-0.763,31.6,-156.52,1.984,1.709,-1.366,walkingincline,walkingIncline_session1.xlsx
5849725,-0.551,-0.394,-0.756,31.59,-154.72,-0.473,-0.023,-1.579,walkingincline,walkingIncline_session1.xlsx
5850741,-0.56,-0.387,-0.751,32.38,-154.95,-1.045,-2.647,1.007,walkingincline,walkingIncline_session1.xlsx
5851477,-0.565,-0.382,-0.737,33.22,-154.66,-0.328,-1.694,0.145,walkingincline,walkingIncline_session1.xlsx
5852597,-0.549,-0.358,-0.766,31.53,-157.25,1.595,1.099,0.839,walkingincline,walkingIncline_session1.xlsx
5853359,-0.548,-0.326,-0.76,32.1,-158.96,3.044,-0.648,3.006,walkingincline,walkingIncline_session1.xlsx
5854083,-0.543,-0.329,-0.775,31.22,-159.29,1.48,0.824,0.435,walkingincline,walkingIncline_session1.xlsx
5854698,-0.545,-0.335,-0.769,31.51,-158.74,2.785,0.816,1.526,walkingincline,walkingIncline_session1.xlsx
5855310,-0.555,-0.338,-0.763,32.22,-158.3,0.351,0.473,-0.481,walkingincline,walkingIncline_session1.xlsx
5855932,-0.539,-0.295,-0.774,31.32,-161.31,-2.151,-1.35,0.511,walkingincline,walkingIncline_session1.xlsx
5856769,-0.538,-0.324,-0.751,31.93,-158.79,1.335,-2.388,2.907,walkingincline,walkingIncline_session1.xlsx
5857046,-0.554,-0.364,-0.739,32.82,-155.87,0.793,-5.539,-4.097,walkingincline,walkingIncline_session1.xlsx
5857299,-0.542,-0.336,-0.734,32.68,-157.38,-9.064,-3.891,-5.424,walkingincline,walkingIncline_session1.xlsx
5857631,-0.559,-0.341,-0.746,33.08,-157.55,-0.519,2.151,-3.25,walkingincline,walkingIncline_session1.xlsx
5858150,-0.553,-0.366,-0.759,31.94,-156.5,2.266,1.236,0.839,walkingincline,walkingIncline_session1.xlsx
5858545,-0.554,-0.359,-0.747,32.59,-156.48,1.335,0.839,0.122,walkingincline,walkingIncline_session1.xlsx
5858891,-0.565,-0.357,-0.756,32.79,-156.94,-3.181,0.313,-0.374,walkingincline,walkingIncline_session1.xlsx
5859239,-0.561,-0.357,-0.753,32.71,-156.82,5.333,11.627,8.636,walkingincline,walkingIncline_session1.xlsx
5859554,-0.533,-0.359,-0.75,31.34,-156.6,-0.557,-2.655,-3.006,walkingincline,walkingIncline_session1.xlsx
5859866,-0.549,-0.34,-0.739,32.82,-157.34,5.417,2.731,0.031,walkingincline,walkingIncline_session1.xlsx
5860150,-0.57,-0.354,-0.764,32.79,-157.39,3.944,-0.893,-0.175,walkingincline,walkingIncline_session1.xlsx
5860361,-0.543,-0.362,-0.731,32.54,-155.67,0.603,-3.54,5.051,walkingincline,walkingIncline_session1.xlsx
5860611,-0.572,-0.345,-0.728,34.43,-156.62,3.99,1.999,-1.717,walkingincline,walkingIncline_session1.xlsx
5861003,-0.553,-0.37,-0.723,33.27,-154.87,3.929,2.243,-4.295,walkingincline,walkingIncline_session1.xlsx
5861425,-0.564,-0.386,-0.716,33.92,-153.59,5.417,0.153,13.29,walkingincline,walkingIncline_session1.xlsx
5861776,-0.581,-0.4,-0.727,34.23,-153.2,-0.206,-1.366,4.738,walkingincline,walkingIncline_session1.xlsx
5862235,-0.59,-0.366,-0.716,35.6,-154.88,0.549,6.721,-1.122,walkingincline,walkingIncline_session1.xlsx
5862590,-0.57,-0.364,-0.711,34.77,-154.77,3.593,1.091,1.854,walkingincline,walkingIncline_session1.xlsx
5863120,-0.564,-0.363,-0.737,33.42,-155.82,1.015,2.342,2.502,walkingincline,walkingIncline_session1.xlsx
5863332,-0.56,-0.374,-0.737,33.06,-155.18,2.541,2.022,0.687,walkingincline,walkingIncline_session1.xlsx
5863860,-0.553,-0.375,-0.735,32.72,-155.03,2.892,2.556,1.007,walkingincline,walkingIncline_session1.xlsx
5864524,-0.564,-0.364,-0.737,33.36,-155.79,1.564,0.679,0.305,walkingincline,walkingIncline_session1.xlsx
5864804,-0.561,-0.374,-0.735,33.2,-155.1,1.938,0.374,0.824,walkingincline,walkingIncline_session1.xlsx
5865345,-0.537,-0.289,-0.688,34.87,-158.89,-7.072,-7.111,6.34,walkingincline,walkingIncline_session1.xlsx
5866145,-0.607,-0.262,-0.609,42.74,-157.97,7.812,5.783,0.862,walkingincline,walkingIncline_session1.xlsx
5866781,-0.608,-0.396,-0.619,39.89,-148.66,1.9,0.893,-2.655,walkingincline,walkingIncline_session1.xlsx
5867274,-0.511,-0.288,-0.782,29.61,-161.96,2.289,15.579,-13.71,walkingincline,walkingIncline_session1.xlsx
5867435,-0.535,-0.333,-0.702,33.63,-156.44,-0.954,19.836,-30.907,walkingincline,walkingIncline_session1.xlsx
5867598,-0.416,-0.317,-0.623,29.94,-154.41,-26.825,42.641,-51.422,walkingincline,walkingIncline_session1.xlsx
5867838,-0.625,-0.574,-0.829,30.36,-147.96,5.127,-21.507,16.724,walkingincline,walkingIncline_session1.xlsx
5869646,-0.589,-0.395,-0.738,34.29,-153.96,-3.143,-1.808,-3.555,walkingincline,walkingIncline_session1.xlsx
5870125,-0.594,-0.362,-0.645,38.73,-152.17,17.387,-13.84,20.294,walkingincline,walkingIncline_session1.xlsx
5870751,-0.651,-0.36,-0.661,41.12,-152.96,-1.244,-0.946,-0.58,walkingincline,walkingIncline_session1.xlsx
5871149,-0.674,-0.353,-0.681,41.65,-154.29,-5.31,-1.274,-4.875,walkingincline,walkingIncline_session1.xlsx
5871469,-0.645,-0.354,-0.654,41.25,-153.06,0.504,-3.654,-1.953,walkingincline,walkingIncline_session1.xlsx
5871998,-0.688,-0.394,-0.457,50.56,-139.48,34.599,25.017,20.714,walkingincline,walkingIncline_session1.xlsx
5880083,-0.562,-0.48,-0.806,29.31,-151.86,23.758,16.594,8.194,walkingincline,walkingIncline_session2.xlsx
5880689,-0.466,-0.621,-0.819,22.51,-145.08,4.509,-10.124,-0.565,walkingincline,walkingIncline_session2.xlsx
5881622,-0.478,-0.354,-0.666,31.5,-153.63,-2.693,32.845,-34.622,walkingincline,walkingIncline_session2.xlsx
5882428,-0.513,-0.531,-0.65,30.87,-141.68,-19.218,-12.985,7.057,walkingincline,walkingIncline_session2.xlsx
5882788,-0.481,-0.448,-0.662,30.28,-147.32,0.931,-2.716,3.319,walkingincline,walkingIncline_session2.xlsx
5883013,-0.542,-0.548,-0.689,30.92,-142.61,8.667,-0.938,9.789,walkingincline,walkingIncline_session2.xlsx
5885399,-0.539,-0.519,-0.671,31.86,-143.43,1.991,0.397,1.03,walkingincline,walkingIncline_session2.xlsx
5886032,-0.532,-0.521,-0.685,31.01,-144.04,-0.473,-0.908,-1.328,walkingincline,walkingIncline_session2.xlsx
5886491,-0.529,-0.513,-0.684,31.02,-144.45,1.564,-3.059,-2.67,walkingincline,walkingIncline_session2.xlsx
5887297,-0.535,-0.501,-0.655,32.48,-143.7,2.228,-6.05,12.871,walkingincline,walkingIncline_session2.xlsx
5888464,-0.534,-0.521,-0.644,32.38,-141.93,0.58,-0.198,3.845,walkingincline,walkingIncline_session2.xlsx
5889365,-0.535,-0.573,-0.607,32.26,-136.91,2.724,2.266,0.237,walkingincline,walkingIncline_session2.xlsx
5890080,-0.532,-0.603,-0.635,30.71,-136.76,1.526,1.114,0.793,walkingincline,walkingIncline_session2.xlsx
5890573,-0.526,-0.591,-0.642,30.49,-137.78,0.214,-1.381,0.488,walkingincline,walkingIncline_session2.xlsx
5891076,-0.535,-0.573,-0.619,31.96,-137.54,1.236,0.9,0.122,walkingincline,walkingIncline_session2.xlsx
5891803,-0.51,-0.569,-0.614,30.83,-137.51,6.989,-4.707,1.396,walkingincline,walkingIncline_session2.xlsx
5892315,-0.522,-0.5,-0.596,33.65,-140.65,-0.397,3.807,-6.149,walkingincline,walkingIncline_session2.xlsx
5892771,-0.478,-0.556,-0.63,28.97,-139.15,-2.747,0.031,2.48,walkingincline,walkingIncline_session2.xlsx
5893286,-0.498,-0.598,-0.592,30.02,-134.69,7.256,7.347,2.884,walkingincline,walkingIncline_session2.xlsx
5894173,-0.528,-0.604,-0.624,30.73,-136.09,-0.443,0.801,-1.694,walkingincline,walkingIncline_session2.xlsx
5895489,-0.54,-0.587,-0.61,32.13,-136.28,-0.397,0.877,-0.816,walkingincline,walkingIncline_session2.xlsx
5896531,-0.557,-0.606,-0.599,32.87,-134.59,0.015,1.984,-0.267,walkingincline,walkingIncline_session2.xlsx
5897124,-0.559,-0.598,-0.589,33.42,-134.49,1.022,0.275,2.968,walkingincline,walkingIncline_session2.xlsx
5897462,-0.558,-0.586,-0.592,33.63,-135.32,-0.175,1.015,0.206,walkingincline,walkingIncline_session2.xlsx
5897997,-0.547,-0.585,-0.611,32.54,-136.43,-2.739,2.022,-2.449,walkingincline,walkingIncline_session2.xlsx
